symbol	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	X453W_PBMC	X684C_PBMC	CZJE_PBMC	DZQV_PBMC	X925L_PBMC	X9JD4_PBMC	G4YW_PBMC	X4DUY_PBMC	X36TS_PBMC	CR3L_PBMC
BAG3	2.46283	1.52539	2.356338	0.704789	2.62667	4.117982	1.54473	3.10462	4.88539	2.32385	2.329221	1.98281	3.04504
BAG4	18.021568	20.00378	16.76771	20.5545753	29.906453	14.7068104	20.662759	17.607165	16.510041	17.182816	19.992718	22.19072	20.251849
BAG5	20.8744	19.098714	26.806484	34.762978	18.5467	20.30680972	18.3283733	15.94239701	18.668335	16.14967878	23.75602	21.081822	25.158598
BAG6	46.36994145	51.88361	59.91450049	56.02904991	68.98933019	63.0331	42.80121149	41.93372288	45.102912	30.05695124	44.9826311	43.48395	47.789011
BAHD1	4.407452	1.161496	3.675939	8.027986	5.90517	2.04765238	3.068966	3.915407	5.17309	4.95512881	4.44819	2.214983	3.19183
BAIAP2	10.587585	14.923486	20.695149	25.65552369	12.92442601	16.671129	11.34038913	8.791363709	15.92730741	20.372303	13.11149805	14.54504817	14.63991215
BAIAP2-AS1	1.75899	1.43259	4.08522	1.62938	2.49684	1.802223	1.40936	1.49876	1.51401	3.07223	1.154109	1.38334	1.556093
BAIAP3	2.650016	0.0737678	1.06961	1.17287	1.5817691	3.195946	3.020306	5.309738017	5.069314	3.274207	1.829472012	1.49559754	3.367098
BAK1	50.83909	71.24695	55.625133	58.78193	93.04747	46.65609	50.98105	40.464904	51.39669	52.76483003	55.21622964	76.10562449	51.06882
BAMBI	0.054684713	0	0.20774126	0	0	0.13781395	0	0.163373294	0.575423	0	0	0	0.638902
BANF1	67.90507	40.16257	68.244988	33.40009	45.025639	43.203038	45.917373	41.63226	71.048983	60.56413	52.25451	37.841999	41.68834
BANK1	35.901195	30.386992	43.89368	25.69855	47.48547	57.26227	52.560718	86.27005	45.58543395	43.80091	45.68171	32.14478	55.740648
BANP	24.420431	21.93774517	34.16535602	29.67232781	16.771945	26.45797512	32.93000869	28.145896	32.857385	23.354126	31.29457	29.8084013	39.645597
BAP1	40.432452	62.562083	64.787118	87.820531	51.66505	55.131174	30.903102	32.447459	48.786229	33.771877	40.310014	49.355157	73.67024
BARD1	10.741837	11.77792293	8.385653852	14.95112	10.51396	5.586291065	5.474923	11.084842	4.47304733	4.77423829	9.104708831	10.33008031	5.857830774
BASP1	1.97648	1.848610006	3.86889	5.139661	2.28046	4.34078	2.72681	3.391082	2.93251	3.39639	4.233576	9.45331	5.81757
BATF	17.54601	12.9663	14.5624	7.2797	12.2366	12.91638	15.5307	22.8076	26.28	22.7753	12.3493	7.444461	8.74795
BATF2	1.8006141	4.735955221	2.58781	0.761851	1.7887779	0.836419	10.051915	3.2846981	7.9169	3.86323	2.6227	1.211591	0.0680108
BATF3	10.730613	10.28116	2.260728	5.17531	4.937909	2.587133	3.2440933	2.138558	3.97115	2.787558	5.9601875	2.910306	5.00342
BAX	17.70892	14.684404	35.052605	19.37123	17.211152	16.863793	17.720481	25.40642	27.778586	33.949999	21.657143	21.872374	29.339943
BAZ1A	21.492564	27.173805	38.765212	39.77651	28.246432	30.051497	34.14827158	20.997092	24.38490392	27.8211621	17.6094689	30.05341	19.272802
BAZ1B	5.463984	5.182462	7.39932	6.032792	6.92052	9.92501	9.959372	8.812675	10.530312	10.988656	6.36266	11.11618	6.137545
BAZ2A	36.8997	42.757753	29.619639	59.563182	41.773094	50.8075	65.61751	52.096801	46.47709	54.241225	74.4560172	53.874044	69.031121
BAZ2B	51.990989	75.964851	47.421165	61.501738	38.222702	70.198397	49.554715	83.784738	57.696895	52.356574	78.270322	85.108928	88.876448
BBC3	3.43119	2.199877	4.581856	4.19374	1.762781	2.2315	6.780401	4.568337	3.038255	3.096810024	1.9898528	2.423137	3.457002
BBIP1	50.18987	68.2113	85.14907	93.24079	87.81811	49.916479	54.928704	57.221284	70.379934	56.529979	48.47742	55.91506	75.150396
BBS1	25.079425	10.461497	13.482226	15.928268	22.79340152	11.1742643	10.949774	21.117341	15.342304	13.203277	15.772411	9.012843618	9.335583
BBS10	3.82884	3.91006	3.3845	1.41974	4.42701	1.91477	3.73204	6.42797	4.533	4.10378	9.69537	2.83358	2.25649
BBS12	1.5245	0	1.59082	3.40045	1.536453	0.226304	0.1274277	2.418832	2.38603	1.96721	2.69734	0.302578	0.348856
BBS2	32.58364198	40.15010653	45.553811	72.927383	62.128354	45.283971	43.4912955	44.238121	57.351203	39.2104266	46.672585	34.291652	46.35374
BBS4	20.808121	30.8747924	24.947904	29.226942	40.43462	29.161923	18.048913	25.398008	31.41736787	33.6175963	31.93582	15.697085	20.91343
BBS7	9.59887	4.776067	12.44925	10.299531	4.575471	7.655217	5.5456963	11.77506	6.324998	6.661551	8.528668	3.647842	5.57086
BBS9	7.62082303	10.977603	9.94758	9.714574	7.631197	10.37425502	5.612098	11.752844	6.51014496	5.925348152	10.18993921	9.70492	7.587070008
BBX	84.841845	66.05162	67.149206	90.140345	70.056753	99.96934545	63.1394518	87.896723	69.636266	60.480634	64.62520819	57.924173	101.343556
BCAP29	31.368106	34.497568	29.26776	29.355903	33.9204142	29.316188	22.942659	24.20407	21.134725	18.968167	22.695491	21.668203	22.865401
BCAS2	55.2923	70.9902	69.3524	81.126	62.3887	99.62586	37.3662	36.0986	43.3147	41.4264	40.7699	53.475684	73.1697
BCAS3	40.3362711	48.6549807	35.6334643	42.79143295	32.349598	32.71868052	47.030759	37.52860323	35.45572314	36.0890702	31.11216878	28.06966976	36.9944074
BCAS4	7.51431	11.925028	11.5662978	7.60832	15.00492	12.9601	17.59632	13.96135	13.861914	11.64926	20.514456	6.870579	16.95716
BCAT1	6.855983518	1.906148	5.3631765	5.375244	4.1785981	10.2210621	4.270017199	4.1801836	6.952626	7.008834	10.36576346	10.56978409	3.802572
BCAT2	15.040669	15.221119	15.75477	19.78975	17.243561	11.907921	13.752887	18.279735	17.990897	15.341304	14.362125	15.795475	14.848925
BCCIP	64.29053	57.21966	64.91814	68.30542	65.53293	65.00853	48.69014	38.81422	34.84671	53.09529	41.42195	49.52068	57.28893
BCDIN3D	6.161769	1.97438	3.42721	3.56791	5.32724	2.737601	4.5422	4.581536	6.79001	4.73304	7.0468	2.32829	2.59454
BCKDHA	46.5275	64.25581	55.83905173	74.12905	89.880166	66.42407867	45.9628	38.14583	47.443715	59.69987	79.18156	61.76029	56.89206
BCKDHB	12.4714806	22.90148	20.74414	12.63414	22.62112	19.02913	14.35578	9.38507	15.94173	11.262707	16.8788	9.28312	12.66473
BCKDK	46.040072	71.716055	91.82391	76.374631	63.65987	66.045013	76.09291	55.70847	57.04771	69.67152	71.9867	70.68465	61.156079
BCL10	30.59847	21.99761781	21.125	28.6308	26.6586	32.57301	14.847949	20.3383	20.47285	24.1917	25.16328	31.88354	21.42284
BCL11B	12.12331817	6.161875906	10.70813	12.04575741	15.64711141	14.7836464	6.81889264	6.9335712	10.28137	8.1353576	7.4447298	6.62039	8.730570108
BCL2	5.632702	5.646239	10.674902	5.7718297	8.344568	7.217618	9.541344	9.123639	6.000417	6.084357	7.012287	5.69904	11.85274
BCL2A1	210.448	75.0174	50.9748	49.5962	51.465	92.3136	127.3074	84.3484	27.6592	44.7431	52.349	86.8285	95.2748
BCL2L1	98.80289	127.05731	74.3806	113.07323	47.420533	39.142248	80.10957	73.51386	94.844097	44.80256	86.00335	67.59588698	66.052446
BCL2L11	21.81983337	31.536164	26.16586234	41.06112719	37.42848015	27.41737374	27.1381709	23.768718	15.63025412	19.46228871	31.664184	33.5237058	44.57826927
BCL2L12	5.867706	4.782087	5.614664	10.454174	8.079448334	5.155149	4.638091	8.630032	4.59747	5.480545	7.016210028	2.71991	2.774706
BCL2L13	30.768529	60.574643	32.800879	50.254335	34.6278846	25.184115	35.705702	33.698978	28.57735204	26.0945878	40.736349	25.53423077	34.0386706
BCL2L14	0.756412	1.3644	4.34554	1.81706	2.10296	4.219946727	6.104941091	2.531542	1.261335	1.466099	1.491182	1.798612	3.241027
BCL2L15	0.725455	1.818208	1.646641	0.44357	0.495553	0.582413	1.321097	1.850085	0.579987	4.660669	1.206636	0.476155	0.58673
BCL2L2	2.061535	1.86721	2.76555	1.85084	2.633878	3.0544	3.64144	3.71425	2.307527	3.61764	2.459463	1.2583	2.39626
BCL3	6.167921	5.123554	11.358815	2.485113	4.906883166	8.298523	4.5918236	3.617228	11.6329303	8.629289	4.06921	9.140076	10.700496
BCL6	44.98555	63.675909	45.84492425	88.256474	37.281428	113.847725	76.16132	62.4525	32.8424459	60.76428	67.740646	78.906321	79.39426
BCL7A	6.056077	4.267372	9.67229	2.90827	8.897759	10.283453	7.3014	9.471409	8.972832	4.241857	6.577357	5.807432	13.31399
BCL7B	37.45016796	30.180295	49.72614	59.74579	27.023694	43.3180476	40.023997	30.339104	31.27370937	34.748324	32.25868	45.646358	40.784059
BCL7C	3.438478	2.762852	2.280619	3.054055	1.79028	1.680408	2.793642	3.98683	3.659871	3.142364	2.171378	4.2273536	2.0475488
BCL9	1.57933	1.400955	2.79047	2.512093	2.36297	1.385723	3.055755	2.34534	1.47711	2.02896	2.83204	0.959926	1.46738
BCL9L	1.639098	3.302188	2.846072	1.23151	1.0209	4.070652	3.375148	2.563152	2.143037	4.8284923	3.645241	4.875862	2.876267
BCLAF1	105.2662261	114.950803	107.406171	184.28139	124.7118024	368.6800591	136.2883824	141.2970451	117.2772528	125.6041838	143.960763	269.560433	301.3487684
BCO2	2.36645	3.3971754	2.589743565	2.6215568	1.484364	2.783217	1.6243337	1.4045886	1.184566	2.0641737	1.498678	0.470296	3.148745
BCOR	12.388795	9.215434802	17.73383062	10.434398	17.0512945	16.30480051	10.60167564	11.9791722	15.30647717	13.3095186	10.05721654	8.931887	10.74534301
BCORL1	1.799575	2.0626501	2.85962976	2.335403	2.240849	1.6932548	2.2490032	3.48557	1.276164	3.0760629	3.522961	4.816635	1.05471
BCR	9.947546	3.282654752	18.695386	13.882597	8.034586	14.670221	10.81701	4.311308	16.631084	8.85436758	7.1126053	10.62984724	8.708753
BDH1	17.132974	8.183499	11.24436406	21.00544435	21.290444	14.019542	17.881558	15.408666	17.662392	18.655111	21.08382141	12.748358	17.243912
BDH2	14.22154	16.88462	21.169969	23.73169	14.813171	16.983667	17.003779	19.593984	17.843495	16.353314	23.690233	10.383206	21.951123
BDNF-AS	2.2230169	0.251873	1.830018	1.00702	3.229376	2.746876	1.018495838	1.267226	2.411929	1.257649	1.04677	0.960923	1.37093
BDP1	15.372122	9.743949	15.372518	20.337353	20.174328	26.186613	18.4246	19.338062	16.78707	17.233321	15.908032	13.77117501	23.962062
BECN1	123.800793	204.024386	158.177204	187.40216	175.390951	150.96911	115.074716	124.808649	111.1006953	124.283756	135.341205	123.324903	136.8264967
BEND2	2.739658	3.386966	5.47051	2.04242	3.473178	2.871834	2.4664058	4.843951	2.755627	2.514594	2.7450733	4.605898	3.569978
BEND4	0.170390878	0.072123997	0.141757833	0	0.112593336	0.242123183	0.7932411	0.763946621	0.355063236	0.145029263	0.689269	0.009802221	1.465299
BEND5	1.89576	3.0118	4.65914	0.562037	2.318028	5.743569	4.482371	7.427963	4.923359	3.075489	2.785794	1.103169	3.424895
BEST1	21.305125	28.7676379	31.180458	23.1069077	21.452664	26.062629	27.269976	20.677325	8.243171	14.953931	15.112243	28.04176	25.77635
BEST4	0.198291	0.239571	1.14136	0.386529	0.571949	0.259801	0.182163	0.348902	0.521655	0.536025	0.0605113	0.410452	0.450359
BET1	24.69375895	26.81141	35.275582	32.89030024	39.30683781	29.53784	22.585675	29.70914003	33.645896	31.296483	32.8274	11.8236808	24.05786
BET1L	37.636481	38.710297	57.60327	65.715243	42.07575	36.33769	34.48745	52.204338	54.05264	48.889099	58.96444	47.434612	83.1265
BEX1	0.851369	0.547314	0.268933	0	0.136537	1.43484	0.63218	0.141166	0.893432	0	0.348039	0.391152	0.554688
BEX2	9.867792	5.96665	7.77685082	9.58217	13.03556	13.81817	7.242856	8.3475	13.188507	11.0054	9.39846	6.350278021	20.77306
BEX4	42.88322	43.08842	39.795624	57.59246	47.58366	65.35879	25.2389	35.66408	38.22745	41.8618	45.8218	31.20649	39.94858
BEX5	1.14781	1.38348	6.56831	3.22832	2.62304	2.87884	0.894802	1.99831	2.91132	1.16092	0	0.395502	2.80443
BFAR	51.09581	43.238381	33.105874	50.472812	34.734543	49.1850027	53.810564	43.99424045	39.42062777	51.000142	54.597164	51.14222	35.415834
BFSP1	1.393179	0.2925743	4.088674	0.329516	1.275651445	0.91906711	1.283413	0.486486	1.14542	2.9459	0.11927	0.41919	0.118245
BFSP2	0.762843	0.828723	0.360464	0	0	1.094483	1.189331	1.51557	0.665476	1.398166	0.0828537	0.124741	0.665393
BGLAP	1.914783	0	0	2.516864	0.279723	1.209284	1.098365	3.28097	0.678132	3.47031	1.932159	1.26202	4.39181
BHLHE40	58.49767	73.21297	56.99146	65.84093	55.96294	79.65328	45.7736	38.76274	32.86777	18.71462	31.18615	68.6376	66.27952
BHLHE40-AS1	4.251109	2.972338	2.238187	3.198324	2.84355	2.718257	2.053591	6.387206	1.967878	1.57476	2.237655	2.944291	1.87682
BICD1	9.970706	2.7192504	6.49054	7.5861392	9.0483645	10.28036	11.292716	8.48436	5.5289	7.047492	9.664032372	2.855434	7.461099
BICD2	9.70701	15.82954	23.6911	15.8729	12.16079	13.49786	7.80992	19.19805	17.84936	21.1865	15.1372	11.3373	23.5555
BID	118.13498	130.03356	111.673557	86.16112	102.4052851	107.916243	102.265622	88.490526	91.45192366	146.0134138	114.1430159	113.44738	111.63551
BIK	3.23628	2.0412	2.83193	0.83895	6.22694	3.12501	7.66334	3.09645	4.03414	5.37346	5.03359	1.94468	1.45863
BIN1	86.492355	41.220503	69.233666	79.75558841	75.542748	56.528469	80.284187	62.84124319	64.975544	43.081324	67.605016	63.724266	78.89484027
BIN2	443.632127	492.67117	553.170465	663.182182	491.74351	450.926017	342.86367	369.582035	381.04802	420.76265	414.625537	402.74294	466.039184
BIN3	51.15941	67.24293	60.116545	79.01922	88.99112	60.60912	57.77268	55.702343	55.80414138	56.58595	53.986065	52.99907	76.1226
BIRC2	66.66403636	76.0877139	51.663097	58.529245	69.62977	47.7606971	49.72596	47.810488	49.608869	47.188591	70.914017	42.07950641	65.83460873
BIRC3	116.845106	66.523944	89.19865	64.90674237	108.097228	98.81984	46.317209	89.281913	65.474356	50.22215	58.108436	52.841905	127.4356485
BIRC5	2.214193	0.361428	0.868549	1.558177	4.905647	0.6069548	3.916799	1.4631998	1.722541	1.707855	7.86538401	1.991556973	1.866349
BIRC6	48.397874	62.114158	41.471494	63.683476	61.166095	45.806812	46.42492996	47.331107	51.681452	36.76111	37.268649	44.1455	53.1253
BIVM	2.3308366	8.243913	10.85	4.70758	4.78889	1.73928	5.541704	5.890039	5.13584	5.726912	7.387728	4.831579	4.668342
BLCAP	76.94305	74.15811	90.178377	85.68442	81.642153	67.889792	76.330995	71.534591	71.305496	73.510737	70.292528	64.556825	71.261515
BLM	7.386033	5.731259	4.7967608	11.45453957	14.0914494	8.765233	8.142128	2.035199	6.729195	7.671013	6.954675	3.37774545	3.392801
BLMH	22.300428	21.45118	21.892529	29.9595271	30.858592	17.001448	31.703862	28.97369	30.241149	28.743059	28.572655	18.298444	18.449526
BLNK	22.358094	31.99685	27.245683	22.563997	39.76741	28.663412	48.076671	44.406436	28.605934	33.643803	32.418381	19.559863	36.056724
BLOC1S1	27.399602	39.873997	55.73466	27.03563	30.08787	23.75445	31.34707	37.936766	39.2568134	38.889741	34.889835	20.350177	23.00522
BLOC1S2	62.63981	82.267603	77.881964	89.056209	89.048814	118.106488	63.079001	65.010149	63.378072	68.9366	53.71622001	66.85044	73.48166
BLOC1S3	10.9058	16.093101	15.711021	18.2381	24.281892	12.4397	11.709935	16.1466	16.297154	20.018704	18.2438	19.93659463	12.014629
BLOC1S4	2.26303	4.94958	6.42644	3.5818	4.56233	1.69215	9.0808	11.9844	11.4366	10.9308	12.3739	3.24081	6.23994
BLOC1S5	24.883825	23.57064	28.04072	30.913167	25.322475	24.44192	18.578524	27.59414	31.143064	22.551156	30.16094	14.79686	19.80315
BLOC1S6	77.211159	99.575327	95.900932	83.59100594	89.349374	150.078453	107.745503	117.548275	85.942051	106.592685	82.673492	141.684838	124.89927
BLVRA	91.48278	118.54713	77.71745	62.71136	92.88744	111.326949	119.048223	55.43632	77.30498	98.25359	68.34425	65.18437	56.23917
BLZF1	27.95262	21.64395	27.17939	26.8142	26.37691	19.62546	21.04496	23.62866	19.2432	19.2278	26.87136	16.23345615	20.08626
BMF	6.233250391	3.956288	8.144076	2.784699	4.98605	4.38925	4.787118	10.348889	5.562369	7.190158	6.771529	5.298955	5.3376874
BMI1	12.949222	10.66231	16.7402979	27.698388	11.54504	12.72943	17.809555	22.802131	11.84539	25.740796	17.56617	11.35884	17.66177
BMP1	0.3699625	4.302721	3.3686048	3.588834	2.27817	2.6832918	1.5001699	1.420087152	3.310843	1.1908256	1.7547977	4.03916	2.08245704
BMP2K	9.470573	8.264928	12.76025	11.01115	12.342582	5.753128003	6.298927	14.41233	6.101114	8.524831	9.04098	8.999028	10.46634
BMPR1A	0.865023	0.286302	0.545117	1.07926	1.6148712	0.426682	0.766389	1.570619	1.08558639	1.108657292	1.156714	0.88324237	0.830017
BMPR2	2.632558	3.495109	6.28938	6.488044325	5.044536	4.678667	4.971761491	4.260178	4.30454	6.564996	3.419047035	2.967536	7.88988
BMS1	10.3196	11.1295	8.95768	15.2184	12.3934	9.85557	8.68384	11.0576	11.1568	7.51498	8.59657	6.48519	14.0793
BNC2	1.0067137	0.1392302	2.778786	3.4220278	2.1396264	2.3561987	2.0557256	1.9374722	1.774944	3.130813	1.2414192	1.218948	1.6520853
BNIP1	14.160622	12.76135	15.300666	10.324588	13.84488	19.133498	10.052023	11.83075	13.15668	8.35935	9.474564	16.577453	9.57138
BNIP2	180.30349	255.78099	254.406768	294.52197	207.41326	274.21144	150.267277	134.415039	123.585309	139.53192	155.074615	232.83887	215.792991
BNIP3	17.52489	11.528631	20.28339	14.3487047	19.83151	17.03166	15.10104	13.718918	15.27399	15.099443	13.306242	11.506507	14.27589
BNIP3L	283.907641	300.9469	188.695582	242.0164	168.68772	238.08355	220.25015	206.24982	230.9068081	198.08692	252.3671923	261.44594	204.52729
BOD1	10.380665	0.780041	6.35937	2.210741	12.95141	7.69192	5.38033	7.45572538	12.710133	10.78641	6.110303	12.739003	3.113237
BOD1L1	21.85538	18.32312	35.31535	20.899595	32.323879	26.1023	21.42514	26.61808	21.072215	23.046944	19.856691	20.24328	24.69547
BOLA1	18.06345	7.467683	7.405211	7.0677108	6.7145814	6.95981	12.46158	14.10091	17.707508	13.488922	14.359596	3.69005	5.406975
BOLA2B	7.753477	4.449708	27.512799	5.77486	10.502657	9.565973	13.026654	7.524007	12.039998	14.71603	6.6667	1.572121	5.01099
BOLA3	3.90153	3.975077	6.242221	3.119529	3.376922	0.541526	3.5210315	2.043162	4.77771	2.296819	4.800105	2.685752	2.708662
BOLA3-AS1	2.97548	2.5450943	3.640829411	1.506439	1.76061	0.720932	2.358843	4.71607	1.85639	1.08256	3.294996	2.52655	1.85719
BOP1	4.60614	5.222218	6.91555	9.04708	8.168634	6.50165	9.13166	7.605768	9.995493	8.57631	7.74173	5.860284	8.915968
BORA	6.97704	6.076303	7.08078	8.480971	12.392403	13.614057	9.12415	7.702553	8.801896	7.602335	12.577418	3.721371	9.40289
BPGM	63.212344	54.22692	44.69956	57.590761	40.450022	41.06956	46.383889	28.71325	59.14165	27.67769	37.87043	39.48423	27.938074
BPHL	11.768406	9.6577529	15.444463	13.229373	7.58199	17.856635	11.819581	14.217498	13.646749	11.7400545	5.516814	9.896523	13.202921
BPNT1	18.761404	18.287923	10.833403	20.624321	22.192001	12.417163	15.353862	23.5642763	18.332598	9.324426	17.161601	16.931383	10.423326
BRAP	32.21795	41.65838	35.22993	36.3824	34.71324	30.992849	29.02734	24.31398	21.433964	27.326	30.45294	24.10427	40.30892
BRAT1	33.211275	34.706347	33.942464	34.785873	41.215763	27.256983	38.256929	34.69165	35.050831	31.96287	31.368867	19.081824	23.049186
BRCA2	2.40401803	1.191755	0.0365465	3.5831	5.486234	2.8518358	6.0310622	2.920238276	4.459442	3.364851	3.503403	3.160126	4.191095
BRCC3	31.77844	27.02377433	28.303391	28.285886	44.995186	26.22671	25.62109	28.408028	32.6946799	25.357864	28.12563073	25.22555102	34.29905277
BRD1	10.73514903	7.421412	13.7448012	15.70785	11.859415	8.808132	10.17838064	8.12003599	10.55241358	8.511199	7.659475	16.5252385	20.10360904
BRD2	121.833702	110.941373	162.968126	214.694919	198.463255	231.498006	134.880282	149.630982	179.38223	181.686828	153.656806	205.613811	135.225613
BRD3	35.3974728	45.252153	49.3548	41.142428	52.177322	33.2422342	31.883891	39.196202	35.218613	36.6393439	35.754287	26.4701471	37.016848
BRD4	12.7847882	11.97846	19.271018	18.79245	12.604864	11.59679	15.184436	9.4499649	9.226972	11.050044	12.42815	16.738343	17.47953
BRD7	14.6518	17.449624	17.111731	21.82366	17.49154	12.309743	21.6708	12.8875	16.507097	20.31283	14.978117	9.994316	17.99301
BRD8	67.351038	56.6580959	86.27303884	83.829742	130.2075104	59.29085756	58.98797337	108.1269642	85.23413	83.46476652	108.433901	35.79045427	60.832683
BRD9	12.9843457	8.13965	20.6890351	16.586003	16.9031913	9.975167	7.638017	15.49328211	15.405878	21.319526	15.172006	14.2277798	17.40557521
BRF1	3.911321774	6.3457448	6.224847802	6.0780037	6.8119054	5.5937814	7.179809	10.029734	9.2100019	8.347136632	8.585295503	5.148072416	8.835415
BRF2	9.774822	4.634822	12.91529	10.437221	6.36005	7.70382	6.0271984	8.43213	9.20005	11.111908	9.235934	7.94837	7.847282
BRI3	14.280487	25.77789	20.648614	14.305344	15.768837	9.261736	7.302751	13.314975	27.687723	46.205731	13.360589	15.71977	24.854555
BRI3BP	4.75746	5.85476	5.11136	7.92704	3.84129	4.64109	3.4634	5.11281	3.92045	4.06908	5.14331	4.27163	4.44968
BRICD5	1.463519	1.356505	3.048559	2.52087	2.49551	1.054386	2.093432	5.953149	2.14085	4.278056	2.092887	0.2525444	0.874856
BRIX1	32.56311	27.3945	29.934019	44.52843	33.23989	41.96557	26.827709	27.44297	26.71805	28.147339	19.63443	25.24771	33.17294
BRK1	131.231	85.455	77.6754	87.3342	97.5536	130.428	98.3835	136.442	125.792	142.373	107.602	116.044	121.483
BRMS1	68.367096	85.772455	63.146834	86.448404	95.553838	76.86368	67.329533	58.187709	70.414367	53.00363	57.985996	63.008416	54.57964
BRMS1L	6.333814	4.09276	6.54876	21.034771	5.388479	29.505969	2.80153	7.48736	1.954796	7.240842	4.256176	14.590339	17.37905
BROX	57.816655	83.797497	87.16191801	83.90381028	87.3071381	73.637746	42.561304	70.36668	51.157193	51.719534	80.48697441	55.625534	88.316012
